sx sy gx gy d
3.41517 -5.81595 -12.2032 8.26909 112.68
20.4777 12.0164 6.44125 -12.7867 61.92
-11.2287 0.000293373 -12.0077 -2.84843 2.52
11.806 -2.64925 5.82521 -11.3097 10.08
-15.0831 -13.0689 -1.00604 -13.119 13.68
14.9857 12.8165 16.7847 10.5651 2.46
1.38698 -11.8644 11.0257 4.59858 66
5.60078 -3.74332 -13.1911 -13.6286 60.96
16.6203 -13.3238 -20.2596 -7.78136 50.7
19.9403 -9.42443 10.9178 -11.2344 8.76
-5.73767 -3.57428 11.2409 12.3055 67.2
-17.3281 5.59157 -2.84491 -4.75034 25.68
17.9395 9.06538 2.52768 -3.51529 118.02
7.3531 -11.6594 18.1071 13.277 38.46
-21.5116 -5.33318 -10.3013 0.516028 22.32
-12.0818 -2.4897 13.3243 -1.28948 110.34
19.9101 -12.4815 13.5577 4.37798 33.06
21.2879 -5.89009 19.5832 10.2699 15.84
-2.06095 11.5617 -17.6141 13.3165 15.24
-19.9771 -1.81409 -20.0732 -2.76632 0.54
-18.7442 13.4142 9.05324 -8.58791 107.52
-20.3634 -8.71144 -13.5835 -6.32417 27
18.4325 -6.88914 -5.29765 11.5262 216.6
-21.8373 -3.95753 -4.18632 -6.77605 51.96
2.56081 -4.95581 1.96764 -5.83905 0.66
1.59898 -5.70282 13.7155 -0.00392915 19.56
3.00592 -4.67365 4.5175 -13.367 34.02
-6.42155 -4.35914 18.7579 -5.50381 76.92
-12.9551 -2.7761 20.0056 -12.7826 124.68
20.827 4.78901 8.90097 3.84819 44.7
16.7814 -12.1798 7.62949 -8.69661 9.54
20.3162 -4.07879 -18.5736 -8.00325 70.86
-5.16695 -6.98618 19.3054 11.1408 100.26
-3.2412 1.35754 -19.0726 -12.8097 90.96
-3.78262 -6.67641 4.72158 -3.38316 8.7
3.77763 -4.47151 21.1346 -9.5127 77.34
-3.72474 -6.46077 15.9021 -9.94188 89.82
21.6803 -7.47375 21.5481 1.31475 8.4
15.4021 10.6438 11.2343 -5.54588 31.62
21.8564 12.9376 -3.05301 11.4053 79.08
10.3417 13.6556 21.7675 -11.0364 29.34
20.2159 5.44931 -10.8263 -8.56319 71.52
-1.35077 1.7924 -21.8678 -11.6068 99.24
20.251 8.47411 17.0607 10.8294 3.54
20.1781 11.057 20.3498 10.6674 0
1.18052 -5.52876 14.4733 0.390001 20.34
-7.5676 13.3849 18.6857 -12.971 110.88
5.9477 -13.0023 -13.7476 -2.31949 25.02
-18.3291 1.07674 17.6403 -11.4251 124.2
0.59523 -12.4306 3.80013 -12.3522 2.76
4.6143 -10.8976 -3.73275 -6.49596 42.6
14.504 -12.033 -19.6967 0.322723 69.6
-18.6196 13.5288 5.27706 -2.6905 76.26
-0.99313 0.149167 -12.893 -1.18833 77.34
18.6296 10.4744 2.83187 13.8308 15.72
13.9387 -0.386461 21.1217 1.11271 33.84
-3.35918 11.286 21.716 -12.3247 92.58
-3.16473 -6.67574 -20.4489 11.8784 106.2
6.55365 -0.972397 -2.66236 13.4522 124.5
13.6686 -13.8643 -18.459 -9.95891 34.02
-2.28102 -5.34501 2.47992 -4.99138 4.38
-1.63869 -11.9534 18.587 7.44885 89.4
0.294286 1.09012 -3.72574 -1.74596 4.5
20.8482 8.08816 8.74175 -8.48099 48.66
17.6275 13.0782 14.6996 3.29206 47.28
3.74708 -12.0469 -21.5197 13.6054 59.52
16.7952 -9.25524 -6.0469 -12.2605 22.92
-10.5021 7.43649 19.6142 7.87166 87.24
-4.57392 -6.90386 -5.35751 -11.545 47.7
-21.0188 -13.3553 11.001 -5.94432 106.92
-4.33068 -3.96643 -13.3517 -4.04388 68.22
20.5688 0.000248377 18.0622 11.897 11.76
14.6964 -1.99435 9.41335 11.8777 16.68
-18.3263 -7.44411 21.8987 -11.8755 168.96
-4.96646 13.9766 21.2161 11.9 25.86
12.4927 -1.27504 -13.5058 -7.96962 31.56
-20.8785 -13.0933 6.89268 -12.7625 27.36
0.170717 -12.8632 0.736637 -6.63681 48.12
4.39873 13.0614 -5.22259 -7.14836 38.22
2.39801 13.7783 -6.88073 -13.5621 115.86
3.39661 9.2598 8.73822 9.6638 4.92
19.8528 5.21799 -11.1052 -1.66888 144.78
8.1822 -10.3161 17.479 -11.7758 9
5.43146 -12.8574 -21.1492 13.5604 62.94
-12.0286 8.0504 -10.957 7.52561 0.78
-6.17825 -3.37762 -1.60409 2.21877 6.84
21.6368 -11.2587 1.90265 13.7475 196.02
-3.80341 -11.9261 -4.80583 -3.4136 27.54
20.1633 2.9226 -19.0923 -4.14739 104.52
16.3259 11.1157 15.9447 13.1706 1.68
19.6074 -6.62651 -19.3548 -6.16072 67.74
17.4693 -10.5415 -3.10816 -3.28588 55.98
-9.97521 0.417035 -3.67384 -13.2827 68.64
-7.75382 -13.2783 5.8476 -12.5459 13.2
5.12056 -12.9173 -6.61232 13.6943 152.16
13.2112 -13.3006 21.2472 -1.71483 13.68
21.7466 5.9483 10.6391 5.47559 46.26
7.77061 11.0028 1.65393 -4.13755 17.88
-19.9106 -7.3212 14.434 12.3989 87.96
21.5079 -7.90499 2.36333 -12.394 19.32
-0.616384 -4.18875 14.2942 2.89301 17.52
20.1429 -9.96923 4.72936 10.8311 191.52
4.7971 -5.14981 21.6386 -6.43298 70.8
-3.91967 -1.52943 9.18931 -11.6423 39.66
5.52985 -3.11189 -20.8579 -12.9313 85.14
-16.6662 4.50652 -1.82987 -4.49716 24.78
-11.6885 7.8809 -5.80808 -1.84554 76.38
-8.42102 -13.1124 12.9525 -0.333923 66.3
-9.57338 1.08333 15.8469 11.0989 54.66
-21.1514 -9.09343 -12.1694 -1.68882 26.22
2.67618 3.39863 -17.5835 -13.5375 88.08
-21.7388 -8.12276 -5.52417 13.7094 74.16
19.2501 8.0782 11.6467 -5.393 45.54
21.3453 -13.9776 3.77622 4.5456 118.38
11.6579 13.6279 -21.9643 11.6515 82.02
-19.8886 -6.47774 -16.1189 3.24305 10.02
-4.08958 11.9175 7.30714 -13.6138 74.52
-16.202 4.05436 9.67415 -8.28222 129.48
10.7211 -11.3633 20.731 5.45965 44.94
-18.7012 -2.74638 -11.9668 13.6613 47.1
9.60462 -12.0229 13.6277 -4.28781 8.76
5.40883 -11.5656 -21.1569 9.62195 51.78
-13.996 13.8543 21.9891 -8.94267 107.94
-10.9452 -0.248558 20.3679 -5.73822 157.26
-7.18117 -11.4053 20.1083 3.82871 91.68
18.3613 11.1026 -14.1369 -2.9649 171.96
-3.03796 6.62412 21.1392 -6.05693 73.2
-9.70976 7.12938 2.58137 2.8654 46.5
19.6193 8.58213 -3.27779 -7.15957 108.54
17.447 8.8751 8.54898 -8.02141 55.38
9.10187 13.0163 -20.0234 -4.7812 109.02
-17.3666 -11.6175 20.9548 -8.39037 172.26
9.18132 4.05219 -11.1692 0.599855 112.38
-11.0622 -7.85962 -15.5319 4.37639 48
12.866 0.563804 -1.94244 6.78397 144.54
5.44025 -11.6884 2.9651 13.0094 129.12
14.4469 11.4896 -0.789842 -5.65097 70.14
13.9473 -3.33399 -12.82 -1.19043 37.14
20.2713 12.2866 -10.2273 13.4996 30.12
14.2835 -1.47223 18.838 10.5808 27.9
16.6022 11.7645 -1.06268 -5.65435 69.18
9.32127 -7.67569 11.7348 5.89607 78.54
14.1693 -12.3596 -15.0839 -13.837 28.86
6.1478 -0.901406 -8.68598 12.9986 109.44
14.9133 2.94334 1.3071 -5.63508 67.56
-11.4206 -2.75919 -1.46906 2.55335 12.12
20.7768 -12.1418 19.2481 -9.73535 2.46
11.6649 2.78924 20.241 -12.4464 54.66
10.0253 11.87 21.46 -12.4142 30
-1.63075 1.40418 7.36648 -12.0857 110.76
12.6309 11.4554 17.7982 11.5804 4.74
5.91715 -10.8057 2.7925 3.75266 77.4
-12.3776 1.73167 16.7317 11.9874 49.86
-0.91525 -5.48525 16.2644 -13.9561 42
19.8653 -5.21739 20.9336 -12.6909 7.14
-11.6464 -13.9218 -17.5062 -13.9676 5.46
7.82059 -12.3577 6.46836 12.7082 147.48
4.62115 -3.72052 8.78864 -7.7853 22.98
16.9311 -11.2811 -8.07344 1.94143 43.38
20.1397 -8.28562 11.4563 11.1488 45.54
-19.8325 -3.07483 17.8561 10.4565 82.14
-8.28262 1.82107 -6.93739 -4.77218 13.14
14.0047 -0.417222 -20.2335 -4.32454 67.32
6.66698 -13.6984 2.21221 -4.91223 58.38
21.7119 -4.76435 6.86402 -10.9681 16.86
18.4356 8.49338 19.2534 9.34773 0.78
-2.78925 -13.9527 8.16762 8.75986 121.38
-20.107 0.432043 20.7111 -8.1484 115.74
0.753689 1.30115 14.8849 -0.901382 78.6
-10.0933 2.45348 2.36708 -11.8306 57.66
-20.1591 -2.48809 -16.598 8.49153 62.58
21.2552 1.37754 20.0591 13.2885 11.58
21.1807 13.2875 -10.828 -1.13475 177.54
-11.2531 7.27694 -18.5671 -10.6728 102.48
-19.2709 -4.00352 -1.39657 -11.7742 100.08
-19.7447 0.416544 18.5701 13.8382 53.7
13.601 12.5502 13.0515 -12.7079 29.58
-21.6504 -0.0556067 9.77123 11.8322 104.1
-12.5138 -7.44976 -20.3468 11.8432 60.96
-12.1022 -6.72262 -0.460677 2.46809 18.9
17.163 11.5271 10.1126 -13.7551 29.46
5.81297 -2.27876 1.46892 -13.2918 36.72
-2.51091 -13.4735 -18.9228 -1.13734 44.58
12.6989 10.8157 9.79757 10.3913 2.52
-3.05573 -3.2031 -20.1856 -8.28367 91.5
-0.948627 -6.05617 -20.9412 9.92359 104.76
21.3885 3.16553 -2.54826 2.51741 71.76
11.7691 -12.8167 -18.9785 -7.94332 44.46
-5.69665 -5.93532 11.3817 -11.4814 43.2
-9.37438 -13.205 -8.96186 13.3623 77.4
15.056 0.105592 -8.15798 -12.9889 27.72
20.9503 -3.10819 -16.5274 -12.232 54.18
5.18728 -10.1361 -3.60889 -5.46467 42.24
13.3899 -4.34553 20.3239 0.879824 37.5
11.2338 4.31528 12.566 -3.29594 7.32
3.83361 -4.11636 16.4492 -12.5185 82.68
20.9817 -3.47654 1.26209 -5.0835 94.38
4.16811 -13.481 -10.5863 7.95705 51.3
-18.9632 -12.0688 -11.3152 -4.55538 33.24
20.7165 13.0611 -13.0842 -0.947144 187.98
-12.1651 -4.47638 -5.20942 -1.85181 20.4
21.146 -2.24443 21.5404 10.8024 12.66
20.7102 2.18751 -8.35559 12.281 180
20.8509 10.4498 3.19731 -11.4201 62.34
20.5199 8.78287 17.7241 -10.9238 19.5
-20.6976 -5.90051 -11.9 -4.91012 25.14
-1.86633 13.1809 19.4032 -4.13412 62.46
21.4657 -10.5744 18.6939 11.3414 21.66
-1.81921 -5.20858 -6.48483 -4.96274 4.26
-21.9488 10.168 21.8133 11.3546 46.26
4.01813 9.59926 0.537264 2.41893 30.06
16.7571 9.27147 -13.8317 -13.8785 126.78
20.5168 10.8944 12.6846 -0.520985 47.58
19.6971 -11.8812 -5.46708 -3.1976 55.68
-20.7975 -5.73688 19.6881 -9.42741 147.42
3.90847 11.5289 9.74152 12.126 5.46
-21.1029 9.86358 3.51637 -5.49655 98.64
-1.43186 -12.0959 8.94429 11.9632 122.16
19.2379 13.4284 -16.9421 -11.2551 159.36
19.1044 9.51551 -18.896 0.469823 140.16
8.43364 -13.5705 10.9165 11.3267 89.04
-6.11318 13.8843 -3.46073 -6.90272 88.2
11.9926 3.22957 -19.8361 -6.71565 115.62
2.2007 -4.36833 13.0183 0.223947 16.26
-15.5024 -12.7813 -1.82978 2.22651 53.88
-1.87129 -13.7783 5.19682 -13.8561 6.66
12.7324 -13.1589 -1.54465 13.7284 200.04
11.7872 -12.4289 -15.7719 3.80542 78.24
-21.3794 -9.82393 6.56681 -12.2753 54.12
-4.91294 -6.57919 -16.7258 -12.4354 68.1
13.9325 2.97146 8.41283 -7.94866 11.82
-10.6043 13.6561 7.88648 10.7054 18.66
9.05964 -9.58288 -20.1034 -0.865898 61.32
0.390929 -3.99862 -13.1649 13.605 72.36
3.45906 -11.4314 5.73577 -12.6175 2.16
3.71693 12.3934 -17.7661 -11.4405 156.6
1.18274 -12.6953 -19.0958 -11.2075 20.64
7.47042 12.9887 19.1293 -9.60537 30.54
-5.13542 -5.99108 13.5477 13.7221 75.78
14.3998 -11.6996 -3.25865 -3.38566 50.1
-0.311087 1.56662 -12.2191 -6.73212 71.7
4.46772 -10.7208 -16.3289 -12.4674 20.88
-17.2352 4.52486 -3.49854 -12.6801 84.6
19.6526 3.93967 21.5138 -2.1471 5.94
6.57886 10.8344 -18.2838 -0.188543 113.7
-5.38987 -5.08808 3.6903 9.68495 51.72
-21.6649 -6.24965 -17.9643 -11.0368 5.64
14.7886 -11.1664 12.8346 -1.79661 15.6
-12.8173 -8.45133 -4.89082 -4.3927 28.32
-21.5192 -5.96926 9.69477 -12.1684 107.04
15.9971 12.2019 -2.35188 -11.8263 106.98
-4.49249 -2.60466 -19.453 -2.38766 103.38
12.281 -13.3218 0.60653 -5.58393 62.4
18.4132 -7.24869 -20.2002 -8.24768 59.4
3.3214 9.32705 -13.3662 -0.544921 68.94
6.34909 11.6818 -3.59416 -2.33081 50.28
-12.8864 8.43598 11.8249 11.4618 64.8
-17.2161 5.15843 -12.5001 -3.37892 12.12
4.4833 -4.6151 -21.52 11.9009 124.92
-21.9012 3.21708 12.7851 -3.13926 171.6
9.62121 -8.21657 -21.6831 -6.19354 51
16.895 12.4267 -10.0808 7.92381 27.66
3.76593 -13.8292 20.3357 -13.9561 16.14
13.4681 4.31417 5.25977 -11.3014 17.46
-20.7852 -0.401862 21.4052 -6.56829 191.1
21.8975 -5.21635 -13.8173 -6.66225 49.8
-0.941229 -5.04702 13.652 12.7739 79.68
-21.4571 11.9058 12.5634 13.4501 33.78
6.09361 -13.2554 18.9539 12.1446 41.28
11.4905 -5.415 19.3965 -10.9027 53.1
12.7217 12.0774 17.5293 -7.39064 22.32
-20.993 -4.83587 7.77937 13.2916 116.76
-18.6136 -7.34167 19.1837 -12.5586 113.1
-10.0941 13.8834 -5.41064 -7.0666 106.56
-5.97356 -5.86776 20.8287 0.231918 63.72
3.82675 4.00756 -20.812 0.276088 57
-6.36323 -2.6838 5.64278 -12.7969 45.24
-20.4643 -9.44374 -13.3138 -5.40601 27.36
11.5213 -13.6932 0.577812 13.3005 203.52
-21.489 -13.5242 -19.479 -8.46826 5.04
-6.55203 -13.2663 18.7697 11.3652 80.28
18.7419 13.4611 13.7217 11.9114 4.86
-2.82821 -11.3933 21.793 -11.2896 24.18
-12.6583 8.81471 7.9681 -8.6104 64.56
-18.6974 -12.4495 13.4105 12.6963 126.9
13.4355 12.1825 -5.07746 11.5972 68.76
-0.7905 -11.5756 13.8894 0.817788 70.08
-19.6193 -12.7957 -20.9959 -12.93 0.96
21.3264 -8.70922 21.7726 -6.88215 1.44
-8.30444 -11.5441 -12.7177 -7.78257 5.4
18.7798 7.44541 3.61256 3.58431 75.24
13.8163 -3.32456 -0.0491321 -11.1568 15.66
20.0064 -9.38524 9.10378 -10.7952 10.62
-8.29534 -13.4585 16.9808 -11.1817 24.96
19.3786 -7.34967 -19.4331 -12.4343 42
-13.1525 -2.97624 -3.64879 -1.82101 20.94
6.29636 -3.47481 8.56225 -9.16003 22.62
19.7357 -8.35222 -19.4882 -6.9422 60.72
-18.5995 0.421718 17.0307 10.2512 57.36
-10.5721 -9.21179 -21.6269 -6.07856 26.16
17.097 -9.1344 21.6607 -4.39094 6.18
-19.264 -6.70152 13.1884 -1.02542 149.28
-2.06293 13.8713 -6.05798 -1.63005 79.92
3.13114 9.38001 21.1512 -5.22532 55.62
-18.2757 -10.1597 -9.19037 -13.676 40.56
18.1474 -8.68828 15.2977 0.449337 24.36
-12.9094 -0.581055 4.9788 -11.1115 62.22
-20.6268 -10.3619 -1.14027 -6.51368 67.26
18.4879 -10.2507 -4.46816 13.785 221.88
20.2812 1.11834 0.874478 1.78143 83.46
-4.24505 -7.10887 -19.536 -10.7862 75.78
19.347 -3.04546 -4.1979 12.1915 244.92
12.7623 -12.4031 18.0997 -13.8136 5.1
19.6867 -9.26125 -18.7002 0.147745 81.3
-10.1497 13.35 0.237243 -5.08235 60.36
12.9574 10.7123 14.3139 3.9331 49.44
-12.6214 -6.83385 -20.6296 11.0135 57.72
15.1415 -0.28159 -20.3088 -1.52622 75.9
8.75349 -7.83148 -18.5133 13.6735 131.94
-1.57113 -6.60988 7.95813 -10.4896 35.16
-3.43927 -2.75357 13.4455 2.2838 81
10.2539 3.38211 13.1272 -2.50465 6.24
-21.488 -4.81861 -20.6896 11.5426 15.96
11.4704 -5.69219 20.4413 7.44283 35.4
16.1629 -13.4192 21.3425 1.18411 15.06
-21.3993 -9.4244 18.8726 12.3342 118.62
11.1589 -4.29383 -13.0298 13.7432 170.16
20.1675 10.405 10.4494 10.781 9.3
-2.58462 -5.84145 14.5616 -0.564254 24.84
-13.0586 -4.1387 14.3682 -13.7604 75.18
-2.80432 -13.2262 11.0602 11.2367 129.18
17.1793 9.1254 -8.07618 -11.9047 114.48
-0.743155 -12.1523 19.549 5.87824 98.76
21.1447 -13.638 17.8713 -7.85935 6.24
9.59931 -12.4961 4.21929 10.4715 143.64
-18.5207 13.7084 3.45966 9.99745 24.18
6.04312 12.1127 13.6818 1.71488 52.26
19.229 11.3136 21.6778 -9.75133 20.76
10.884 13.1149 20.7813 13.6917 9.48
-20.0271 11.7176 -4.96074 -4.87035 144.36
1.95067 3.63559 6.66751 -9.68075 99.6
17.3256 -9.41241 16.5296 10.4389 47.64
-17.1693 5.86232 21.7956 4.28363 64.62
20.8132 3.37398 -21.418 10.3454 120.96
9.43647 5.54572 -3.63899 12.4182 140.46
-1.22455 -6.56531 -1.24845 -12.5101 41.1
20.6909 -2.62688 12.6152 -13.7263 13.32
-0.1896 -5.11382 14.7353 10.3516 89.64
-4.47782 -12.5347 18.1316 11.0679 79.8
19.6741 -2.67817 12.2039 13.3131 51.12
13.229 10.8972 18.5444 -6.34973 19.74
-10.2732 13.3687 13.6012 -0.499353 40.68
-20.5721 -0.166963 17.0912 -8.378 120
17.4894 10.4259 18.2616 -6.81048 17.16
21.8234 -2.70037 -14.216 13.7781 230.46
20.0004 4.87962 18.1796 -12.1383 16.68
-20.868 -2.5971 -20.7494 13.1325 15.36
20.5734 5.46576 2.50637 1.53421 67.26
16.4715 -12.9684 10.3445 -7.51342 9.72
21.291 -9.27654 12.5315 13.2487 54.42
-13.0817 -0.246843 13.1754 -4.92913 118.86
-3.33555 -3.29605 -20.4687 -12.0109 85.38
-6.10811 6.55847 3.71236 -11.7104 69.18
16.1293 -11.2949 13.5693 3.12853 24.42
-2.44604 -6.68169 3.1893 9.45897 55.26
-18.2955 -7.84908 3.46218 11.2215 126.96
2.32037 -5.11421 -18.7248 -8.20527 90.18
-12.027 0.366797 1.33539 -4.50646 22.32
-4.54956 13.3901 -21.9204 5.95004 133.02
-1.01489 -13.0141 15.0435 -11.341 15.72
10.9305 3.26281 -19.2503 -10.0665 103.44
-1.45131 -11.5773 15.4007 -12.9662 16.5
21.9248 2.55342 18.3065 8.19064 6.3
-20.8488 -5.75971 7.66657 10.2826 67.92
7.81487 -12.8056 16.3796 -10.3301 8.52
3.97777 -10.9596 2.80351 -12.6607 1.62
14.7386 -1.34753 7.21771 -10.4449 11.4
-13.602 -6.03331 1.50387 -6.33096 34.02
5.6017 -12.066 11.973 -3.67851 10.14
-3.36838 -5.80744 7.26731 -9.00023 33.6
-19.6812 -9.38954 -18.4992 -0.023185 9
-9.41307 7.52138 -0.385794 -12.655 118.92
2.06058 -11.6146 21.981 -10.8019 19.5
-20.676 0.695516 11.6002 12.2134 104.22
20.9477 3.53838 -12.0682 -1.09555 79.08
-11.0483 0.25174 21.5043 10.6449 71.88
17.1599 12.9085 20.0635 -2.18251 14.94
-0.357003 1.83444 11.193 -4.13333 86.82
-21.7778 11.3872 2.31767 -13.7462 128.52
5.48327 11.2476 -2.94222 -6.11717 26.58
19.741 -13.405 -8.72572 7.07211 126.18
20.0325 0.370936 0.504534 -4.53832 91.26
1.93824 -12.6021 12.4507 3.59058 70.38
13.2926 -2.71989 12.9387 4.0155 6.3
-19.5035 0.677457 16.4584 13.2998 50.22
-10.5052 -8.58428 6.27274 -12.077 76.98
9.59694 -11.6728 17.9879 -5.95337 52.92
16.1737 11.9579 13.8308 13.0453 2.16
16.69 9.877 -8.62583 -12.0499 117.84
-4.85781 -4.53323 1.1426 -13.374 46.2
-18.3432 -13.308 13.7575 2.37989 90
6.17998 12.6702 4.39913 -4.94305 19.56
2.79173 -5.16192 -13.3053 -4.80312 73.68
-2.71007 2.03395 9.03728 5.17425 64.44
8.84378 6.20827 20.1327 -8.93709 54.24
2.85761 3.00108 20.4221 1.44809 97.92
15.5166 10.5663 14.6741 -10.7631 23.34
-11.6591 -4.62318 -21.7228 -5.16755 30.96
13.6758 -2.02485 14.4296 10.5513 21.24
11.1816 12.0835 12.4919 1.74023 44.34
-3.61797 -2.02384 19.042 8.03539 93.36
12.8168 2.30237 -20.0994 -7.31557 62.82
-3.01783 -6.29352 -3.32494 -5.43038 0.48
-19.0765 -13.6108 16.5591 10.7489 147.72
15.3618 -12.1208 19.4849 -11.7359 3.72
18.4696 -7.86134 10.0401 -6.22799 15.06
14.6583 -0.101679 8.56 -11.7259 12.72
4.86303 -5.02699 3.18711 13.6822 72.54
4.37664 13.1894 -12.2117 -8.469 130.44
0.586644 2.82105 9.19263 12.6582 52.44
-21.2097 9.05282 3.73229 -5.64506 101.88
14.0082 3.74468 -3.294 12.1739 146.16
0.321691 -11.2039 5.15877 -10.3544 4.5
1.52401 13.1155 10.8479 -6.37815 32.64
-0.723899 -12.0176 -12.7712 -3.25967 16.32
-6.61291 13.5771 4.05583 10.447 11.7
-3.47619 -3.37066 10.1301 4.212 72.36
-0.591298 -4.1207 -17.0605 -12.2319 76.26
-13.1413 -7.3829 -4.0815 12.0393 82.5
-3.65087 -4.60523 -18.7657 -9.7389 83.52
-18.9518 -0.638252 -12.5535 0.365453 11.1
12.1979 -2.79685 13.4178 13.6404 22.8
-21.4871 2.15476 21.4028 -5.42862 226.38
14.0588 4.9766 10.0242 11.9914 11.88
21.6583 2.31245 -3.39621 2.27945 84.48
-3.07375 -3.5273 -18.2551 -7.94976 88.56
-16.6656 3.91181 -2.65703 -3.00566 22.08
9.07472 -13.2364 21.4715 -8.18333 12.96
-18.8995 -10.4421 19.4111 12.9681 135.18
-3.35427 12.9466 21.5958 12.4692 24.54
5.80999 -1.68541 20.1221 4.45372 38.7
5.63934 -12.631 -8.60836 -13.805 13.86
20.6847 12.7076 -1.12172 2.18651 94.68
12.524 -3.47883 7.15562 12.228 90.12
3.04421 4.06952 10.9865 3.02129 62.4
-18.305 -10.8346 9.93021 -13.7663 56.82
19.672 6.44463 6.41096 -0.637091 121.14
-10.5605 2.33244 -8.74015 12.7986 58.92
-13.903 -2.38737 4.88543 -3.66893 107.04
-11.3469 -8.91171 5.41633 -13.338 85.08
-20.4205 -0.442721 18.5187 -9.53292 125.94
-19.9151 -0.61958 4.6195 -2.85508 112.44
20.3851 6.2919 9.37627 3.90246 46.02
-1.70226 -5.79275 -21.348 -11.284 83.16
-19.5292 -6.83836 13.3588 2.98956 125.64
13.1159 12.6159 -14.1118 -4.31045 126.3
3.92338 13.6342 -4.87547 -12.6737 80.7
-6.74996 12.8791 19.6136 8.32576 26.94
13.8003 -11.5011 -8.90476 1.80056 37.32
-4.64968 13.3418 4.3614 -2.61106 38.22
17.6246 -10.4999 5.2977 11.2928 184.56
-12.1156 -1.80905 -1.25717 -6.51258 24.78
3.53212 9.764 8.85415 -9.62533 38.58
19.8076 13.6521 11.7768 -13.8961 29.88
18.9922 10.5744 -21.4954 12.4736 62.16
20.0486 11.8762 -6.29913 -13.3095 80.34
19.5757 -13.8458 7.26065 -10.8981 12.24
-12.5588 -3.07531 3.60664 13.5028 96.72
8.16881 12.6906 14.33 -2.01173 44.58
21.4148 -9.77832 20.2503 6.21655 15.6
10.4785 5.95513 -3.68934 1.93418 37.56
-0.270541 2.63945 18.6307 11.5451 71.88
1.45413 0.857549 19.9383 -13.1887 147.24
-4.56042 -12.0746 -21.8173 8.85095 66.6
-21.8308 7.94771 20.1779 8.78213 51.24
-21.0018 -1.78758 -3.03818 -0.399412 28.74
18.843 -5.6071 12.902 3.59306 28.62
-5.76385 -3.91119 10.3552 4.42322 74.1
-5.37534 -1.75602 -18.4755 -2.1058 103.38
7.19237 -1.844 21.6307 -2.76093 54.24
1.40079 2.03345 5.15676 -2.92868 71.52
19.5855 -2.69582 19.4745 11.6211 13.92
19.5185 3.68347 18.7519 -5.17138 8.46
21.7254 -0.684409 16.8256 -10.946 10.98
0.633345 -3.89723 -12.2001 -7.65898 67.08
-7.1228 -4.21973 21.4136 -9.32473 91.68
-6.43882 -3.66733 -19.6113 -12.2984 83.04
-12.8551 -7.15211 20.5321 -0.97177 93.48
-10.7295 8.25997 -18.6091 -2.39854 111.54
12.1089 -1.75212 0.536181 -13.0304 16.02
20.6837 5.39396 0.315745 -4.01477 104.52
13.1244 2.20158 -13.0173 8.68576 57.12
14.4975 3.69577 10.0509 5.98718 4.56
3.8218 -3.00016 -5.29048 -3.28229 8.7
20.545 12.6379 17.8129 12.3428 2.34
-7.00648 -5.93071 16.8259 12.3956 83.94
-10.4638 13.6459 -18.9785 -3.36935 153.36
-19.8563 -5.6792 -8.2822 2.27752 24.66
19.0163 -9.76711 0.426322 -6.12295 71.7
-12.6648 -2.2519 9.35722 10.3882 53.58
19.6598 11.5374 -20.3384 13.7403 39.66
11.8641 5.60014 6.13685 10.5083 7.38
-5.87255 12.0538 14.3962 -10.3062 108.24
1.76163 -4.35219 14.7811 -1.83927 22.02
-7.26252 -12.9642 -1.46813 -5.09401 41.04
13.935 10.4894 20.3743 -6.37788 18.84
2.74644 -12.5931 -6.19506 -1.88077 34.32
2.9547 -3.79792 -21.3214 -6.54789 100.08
8.70254 10.7324 4.03797 -2.7783 14.52
-1.75434 -13.582 -1.39747 12.554 146.1
0.179689 -5.26428 -5.03882 -4.83771 4.8
-9.11092 12.4478 4.20581 -13.9952 98.28
15.4455 11.4704 0.362124 -5.3191 67.68
-2.27685 0.941575 -18.6547 -7.06248 99.06
7.26709 -0.988603 20.0605 13.8904 29.22
-5.34614 -12.0461 7.63433 -0.212887 52.56
19.6351 0.023037 12.7764 1.11522 31.5
12.6342 -13.7545 3.92416 10.2992 150.78
20.4765 -8.05953 -3.5855 12.4846 232.32
-17.4313 -13.7179 -20.2993 -9.73841 4.5
1.70098 -11.3356 12.3975 -3.54525 78.84
15.6589 -9.12681 14.8515 -11.5096 2.1
9.09993 12.2418 21.3234 -2.72479 21
-3.64044 -12.8962 11.8713 6.01825 63.18
-13.7158 -7.17372 21.5317 -3.06927 102.6
-11.328 0.387637 13.469 -11.1203 109.8
4.05374 -3.95716 9.23047 -13.3398 31.08
-1.0094 -4.23114 20.2291 -3.7124 67.56
16.2071 -9.3419 15.0712 11.9417 43.56
-21.4924 0.806439 11.8261 -4.28169 130.44
16.7677 9.38709 9.84669 13.572 7.68
14.8527 -13.1047 4.52902 10.3877 161.4
-20.1734 11.4697 9.04499 2.99026 54.24
-0.457879 -4.54159 -13.0545 -6.08818 68.52
-1.5915 -5.13314 18.8476 11.6337 97.14
11.1885 5.21283 -2.7035 11.5017 141.12
-20.2002 -9.55141 -21.9519 7.15464 16.38
18.4194 7.79332 -12.2551 -5.98859 131.7
7.36633 -11.2712 -20.451 -5.09295 47.82
8.74877 -12.2675 -4.68407 -5.30239 45.42
-6.02026 12.2647 9.19479 11.9459 14.88
21.0869 8.18927 2.23557 -11.1029 58.62
-2.69349 -6.11716 -11.0846 1.72509 77.58
